BMS-2 Temperature (Celcius),BMS-2 SoC (%),BMS-1 Temperature (Celcius),BMS-1 SoC (%),Trip B (Km),Trip A (Km),Battery Efficiency (Km/kWh),Range Approximation (Km),Battery Voltage (mVolt),Signal Quality (%),Odometer (Km),Vehicle Speed (Km/hr),GPS Heading (Degree),GPS HDOP,GPS Latitude,GPS Longitude,BMS-2 Current (Ampere),BMS-2 Voltage (Volt),BMS-1 Current (Ampere),BMS-1 Voltage (Volt),Events Group,Driver ID,RTC Log Datetime,RTC Send Datetime,Sequential ID,Frame ID (Type),Size (Bytes),CRC
0.00,0,0.00,0,0,0,198,58,3.924,67,5.070,2,0,1,-7.2866384,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:02:10","Wed, 07 Oct 2020, 16:07:03",7.219,2 (Full),83,193F7CCC
0.00,0,0.00,0,0,0,195,61,3.888,67,5.070,0,0,1,-7.286628,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:02:07","Wed, 07 Oct 2020, 16:07:00",7.218,2 (Full),83,E5AEB465
0.00,0,0.00,0,0,0,192,64,3.888,67,5.070,1,0,1,-7.286628,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:02:04","Wed, 07 Oct 2020, 16:06:57",7.217,2 (Full),83,004578FF
0.00,0,0.00,0,0,0,189,67,3.888,70,5.070,0,0,1,-7.286624,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:02:01","Wed, 07 Oct 2020, 16:06:54",7.216,2 (Full),83,B0EF2B33
0.00,0,0.00,0,0,0,186,70,3.888,74,5.070,0,0,1,-7.2866264,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:58","Wed, 07 Oct 2020, 16:06:51",7.215,2 (Full),83,F1C12A1C
0.00,0,0.00,0,0,0,183,73,3.870,74,5.070,0,0,1,-7.2866264,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:55","Wed, 07 Oct 2020, 16:06:45",7.214,2 (Full),83,3654D0E7
0.00,0,0.00,0,0,0,180,76,3.888,70,5.070,0,0,1,-7.2866264,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:52","Wed, 07 Oct 2020, 16:06:42",7.213,2 (Full),83,7EB2D444
0.00,0,0.00,0,0,0,177,79,3.888,67,5.070,0,0,1,-7.2866272,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:49","Wed, 07 Oct 2020, 16:06:39",7.212,2 (Full),83,85A55392
0.00,0,0.00,0,0,0,174,82,3.888,64,5.070,0,0,1,-7.286628,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:46","Wed, 07 Oct 2020, 16:06:34",7.211,2 (Full),83,65488E34
0.00,0,0.00,0,0,0,171,85,3.888,67,5.070,0,0,1,-7.2866288,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:43","Wed, 07 Oct 2020, 16:06:31",7.210,2 (Full),83,B6E1BCA7
0.00,0,0.00,0,0,0,168,88,3.906,70,5.070,0,0,1,-7.286628,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:40","Wed, 07 Oct 2020, 16:06:28",7.209,2 (Full),83,A79887C0
0.00,0,0.00,0,0,0,165,91,3.906,67,5.070,0,0,1,-7.2866264,112.8011648,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:37","Wed, 07 Oct 2020, 16:06:25",7.208,2 (Full),83,F86AB6DC
0.00,0,0.00,0,0,0,162,94,3.870,67,5.070,0,0,1,-7.2866272,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:34","Wed, 07 Oct 2020, 16:06:17",7.207,2 (Full),83,B692E481
0.00,0,0.00,0,0,0,159,97,3.870,74,5.070,0,0,1,-7.2866272,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:31","Wed, 07 Oct 2020, 16:06:15",7.206,2 (Full),83,69325E51
0.00,0,0.00,0,0,0,156,100,3.906,74,5.070,0,0,1,-7.2866272,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:28","Wed, 07 Oct 2020, 16:06:12",7.205,2 (Full),83,7F1DFD71
0.00,0,0.00,0,0,0,153,103,3.906,74,5.070,0,0,1,-7.2866288,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:25","Wed, 07 Oct 2020, 16:06:10",7.204,2 (Full),83,4224C6B4
0.00,0,0.00,0,0,0,150,106,3.906,74,5.070,0,0,1,-7.2866312,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:22","Wed, 07 Oct 2020, 16:06:07",7.203,2 (Full),83,6DE0E5F5
0.00,0,0.00,0,0,0,147,109,3.906,70,5.070,0,0,1,-7.2866336,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:19","Wed, 07 Oct 2020, 16:06:05",7.202,2 (Full),83,B6D2BDC3
0.00,0,0.00,0,0,0,144,112,3.906,70,5.070,0,0,1,-7.286636,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:16","Wed, 07 Oct 2020, 16:06:02",7.201,2 (Full),83,EF16D319
0.00,0,0.00,0,0,0,141,115,3.888,74,5.070,0,0,1,-7.2866408,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:13","Wed, 07 Oct 2020, 16:06:00",7.200,2 (Full),83,577B4B04
0.00,0,0.00,0,0,0,138,118,3.888,74,5.070,0,0,1,-7.2866456,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:10","Wed, 07 Oct 2020, 16:05:58",7.199,2 (Full),83,4940765E
0.00,0,0.00,0,0,0,135,121,3.906,74,5.070,0,0,1,-7.2866528,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:07","Wed, 07 Oct 2020, 16:05:55",7.198,2 (Full),83,AAB29DF6
0.00,0,0.00,0,0,0,132,124,3.906,74,5.070,0,0,1,-7.2866584,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:04","Wed, 07 Oct 2020, 16:05:51",7.197,2 (Full),83,47C5B9D4
0.00,0,0.00,0,0,0,129,127,3.906,70,5.070,0,0,1,-7.2866744,112.801152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:01:01","Wed, 07 Oct 2020, 16:05:49",7.196,2 (Full),83,B48A5A8E
0.00,0,0.00,0,0,0,126,130,3.906,61,5.070,1,0,1,-7.2867032,112.8011392,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:58","Wed, 07 Oct 2020, 16:05:46",7.195,2 (Full),83,461952C2
0.00,0,0.00,0,0,0,123,133,3.888,77,5.070,1,0,1,-7.286724,112.8011264,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:55","Wed, 07 Oct 2020, 16:05:44",7.194,2 (Full),83,510AD47F
0.00,0,0.00,0,0,0,120,136,3.906,58,5.070,1,0,1,-7.2867424,112.8011136,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:52","Wed, 07 Oct 2020, 16:05:42",7.193,2 (Full),83,3A689CD1
0.00,0,0.00,0,0,0,117,139,3.888,54,5.070,1,0,1,-7.2867584,112.8011136,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:49","Wed, 07 Oct 2020, 16:05:40",7.192,2 (Full),83,C6A609E4
0.00,0,0.00,0,0,0,114,142,3.906,58,5.070,7,16,1,-7.28678,112.8010752,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:46","Wed, 07 Oct 2020, 16:05:30",7.191,2 (Full),83,213970AE
0.00,0,0.00,0,0,0,111,145,3.906,64,5.070,21,24,1,-7.2868792,112.801024,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:43","Wed, 07 Oct 2020, 16:05:25",7.190,2 (Full),83,2B89FE90
0.00,0,0.00,0,0,0,108,148,3.906,67,5.070,28,22,1,-7.2870896,112.8009472,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:40","Wed, 07 Oct 2020, 16:05:21",7.189,2 (Full),83,E47276C9
0.00,0,0.00,0,0,0,105,151,3.906,74,5.070,27,24,1,-7.2872952,112.8008448,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:37","Wed, 07 Oct 2020, 16:05:18",7.188,2 (Full),83,015FCED7
0.00,0,0.00,0,0,0,102,154,3.888,77,5.070,23,18,1,-7.2875016,112.8007552,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:34","Wed, 07 Oct 2020, 16:05:15",7.187,2 (Full),83,0BFCE9BD
0.00,0,0.00,0,0,0,99,157,3.906,80,5.070,28,20,1,-7.287712,112.8006656,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:31","Wed, 07 Oct 2020, 16:05:11",7.186,2 (Full),83,5B3CFA9D
0.00,0,0.00,0,0,0,96,160,3.906,80,5.070,37,16,1,-7.2879352,112.8005888,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:28","Wed, 07 Oct 2020, 16:05:08",7.185,2 (Full),83,2BB72CB0
0.00,0,0.00,0,0,0,93,163,3.888,83,5.070,35,14,1,-7.2882096,112.8004864,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:25","Wed, 07 Oct 2020, 16:05:05",7.184,2 (Full),83,1926B4A4
0.00,0,0.00,0,0,0,90,166,3.906,83,5.070,39,16,1,-7.2884976,112.8003968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:22","Wed, 07 Oct 2020, 16:05:01",7.183,2 (Full),83,FA71113E
0.00,0,0.00,0,0,0,87,169,3.906,83,5.070,40,18,1,-7.2887904,112.8002688,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:19","Wed, 07 Oct 2020, 16:04:59",7.182,2 (Full),83,48916105
0.00,0,0.00,0,0,0,84,172,3.906,83,5.070,36,12,1,-7.2890928,112.8001536,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:16","Wed, 07 Oct 2020, 16:04:55",7.181,2 (Full),83,B342C7FD
0.00,0,0.00,0,0,0,81,175,3.906,58,5.070,40,22,1,-7.289384,112.800064,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:13","Wed, 07 Oct 2020, 16:04:51",7.180,2 (Full),83,5F232F06
0.00,0,0.00,0,0,0,78,178,3.906,58,5.070,42,22,1,-7.2896832,112.7999232,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:10","Wed, 07 Oct 2020, 16:04:48",7.179,2 (Full),83,5FE69970
0.00,0,0.00,0,0,0,75,181,3.906,54,5.070,35,10,1,-7.2899504,112.799808,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:07","Wed, 07 Oct 2020, 16:04:45",7.178,2 (Full),83,FB65377D
0.00,0,0.00,0,0,0,72,184,3.906,51,5.070,27,22,1,-7.2901784,112.7997184,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:04","Wed, 07 Oct 2020, 16:04:42",7.177,2 (Full),83,46A265E0
0.00,0,0.00,0,0,0,69,187,3.906,54,5.070,4,0,1,-7.290328,112.7996416,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 16:00:01","Wed, 07 Oct 2020, 16:04:39",7.176,2 (Full),83,991EA0C8
0.00,0,0.00,0,0,0,66,190,3.906,58,5.070,19,114,1,-7.2903192,112.7995776,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:58","Wed, 07 Oct 2020, 16:04:34",7.175,2 (Full),83,7EEEF97C
0.00,0,0.00,0,0,0,63,193,3.906,58,5.070,34,110,1,-7.2902416,112.7993984,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:55","Wed, 07 Oct 2020, 16:04:31",7.174,2 (Full),83,7FF189E7
0.00,0,0.00,0,0,0,60,196,3.906,58,5.070,35,110,1,-7.2901568,112.7991168,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:52","Wed, 07 Oct 2020, 16:04:29",7.173,2 (Full),83,9E4CAB6D
0.00,0,0.00,0,0,0,57,199,3.906,67,5.070,29,110,1,-7.290064,112.7988992,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:49","Wed, 07 Oct 2020, 16:04:25",7.172,2 (Full),83,0FB1F3AC
0.00,0,0.00,0,0,0,54,202,3.906,87,5.070,27,118,1,-7.2899736,112.7986816,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:46","Wed, 07 Oct 2020, 16:04:20",7.171,2 (Full),83,C9488369
0.00,0,0.00,0,0,0,51,205,3.906,80,5.070,27,100,1,-7.2898968,112.7984896,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:43","Wed, 07 Oct 2020, 16:04:18",7.170,2 (Full),83,F5B013C4
0.00,0,0.00,0,0,0,48,208,3.906,80,5.070,26,90,1,-7.2898872,112.7982976,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:40","Wed, 07 Oct 2020, 16:04:15",7.169,2 (Full),83,16B22149
0.00,0,0.00,0,0,0,45,211,3.906,80,5.070,33,88,1,-7.2898992,112.7980544,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:37","Wed, 07 Oct 2020, 16:04:12",7.168,2 (Full),83,AC1DEA8A
0.00,0,0.00,0,0,0,42,214,3.906,90,5.070,45,84,1,-7.2899224,112.7977472,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:34","Wed, 07 Oct 2020, 16:04:07",7.167,2 (Full),83,61D244D5
0.00,0,0.00,0,0,0,39,217,3.906,83,5.070,49,76,1,-7.2899976,112.797376,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:31","Wed, 07 Oct 2020, 16:04:04",7.166,2 (Full),83,659BDCD0
0.00,0,0.00,0,0,0,36,220,3.906,87,5.070,41,70,1,-7.2901032,112.7970176,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:28","Wed, 07 Oct 2020, 16:04:00",7.165,2 (Full),83,466D9FEF
0.00,0,0.00,0,0,0,33,223,3.906,83,5.070,36,70,1,-7.2901992,112.796736,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:25","Wed, 07 Oct 2020, 16:03:54",7.164,2 (Full),83,784CC094
0.00,0,0.00,0,0,0,30,226,3.906,80,5.070,28,86,1,-7.2902384,112.7965056,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:22","Wed, 07 Oct 2020, 16:03:51",7.163,2 (Full),83,0280FDF8
0.00,0,0.00,0,0,0,27,229,3.906,87,5.070,36,80,1,-7.2902728,112.7962624,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:19","Wed, 07 Oct 2020, 16:03:49",7.162,2 (Full),83,BDF95699
0.00,0,0.00,0,0,0,24,232,3.906,80,5.070,33,88,1,-7.2903064,112.7959808,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:16","Wed, 07 Oct 2020, 16:03:46",7.161,2 (Full),83,4541ABEE
0.00,0,0.00,0,0,0,21,235,3.906,77,5.070,31,84,1,-7.2903208,112.7957248,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:13","Wed, 07 Oct 2020, 16:03:43",7.160,2 (Full),83,4E4CFCC1
0.00,0,0.00,0,0,0,18,238,3.906,83,5.070,32,82,1,-7.2903464,112.795456,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:10","Wed, 07 Oct 2020, 16:03:41",7.159,2 (Full),83,AD7B1343
0.00,0,0.00,0,0,0,15,241,3.906,87,5.070,30,80,1,-7.2903696,112.7952384,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:07","Wed, 07 Oct 2020, 16:03:37",7.158,2 (Full),83,84F25977
0.00,0,0.00,0,0,0,12,244,3.906,100,5.070,36,82,1,-7.2903984,112.7949696,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:04","Wed, 07 Oct 2020, 16:03:19",7.157,2 (Full),83,F1FCE420
0.00,0,0.00,0,0,0,9,247,3.906,87,5.070,44,84,1,-7.290436,112.7946752,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:59:01","Wed, 07 Oct 2020, 16:03:13",7.156,2 (Full),83,0DF1DD7C
0.00,0,0.00,0,0,0,6,250,3.906,83,5.070,46,82,1,-7.2904776,112.7943168,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:58","Wed, 07 Oct 2020, 16:03:10",7.155,2 (Full),83,4CC9E3F5
0.00,0,0.00,0,0,0,3,253,3.906,80,5.070,46,84,1,-7.2905192,112.7939584,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:55","Wed, 07 Oct 2020, 16:03:07",7.154,2 (Full),83,08CA6D22
0.00,0,0.00,0,0,0,0,0,3.906,74,5.069,49,82,1,-7.2905528,112.7936,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:52","Wed, 07 Oct 2020, 16:03:04",7.153,2 (Full),83,8A050BC8
0.00,0,0.00,0,0,0,253,3,3.906,83,5.069,47,84,1,-7.2905912,112.7932288,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:49","Wed, 07 Oct 2020, 16:03:01",7.152,2 (Full),83,C78725F4
0.00,0,0.00,0,0,0,250,6,3.906,83,5.069,47,82,1,-7.2906216,112.7928704,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:46","Wed, 07 Oct 2020, 16:02:58",7.151,2 (Full),83,E59152C6
0.00,0,0.00,0,0,0,247,9,3.906,90,5.069,44,84,1,-7.2906568,112.7924992,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:43","Wed, 07 Oct 2020, 16:02:55",7.150,2 (Full),83,5A588F12
0.00,0,0.00,0,0,0,244,12,3.906,83,5.069,42,92,1,-7.2906568,112.7921536,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:40","Wed, 07 Oct 2020, 16:02:52",7.149,2 (Full),83,B6B9A8E8
0.00,0,0.00,0,0,0,241,15,3.906,87,5.069,43,94,1,-7.2906352,112.7918336,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:37","Wed, 07 Oct 2020, 16:02:49",7.148,2 (Full),83,B7A43C7D
0.00,0,0.00,0,0,0,238,18,3.906,96,5.069,41,98,1,-7.2905992,112.7915008,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:34","Wed, 07 Oct 2020, 16:02:46",7.147,2 (Full),83,ECFE0E07
0.00,0,0.00,0,0,0,235,21,3.906,77,5.069,41,94,1,-7.2905608,112.7911808,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:31","Wed, 07 Oct 2020, 16:02:43",7.146,2 (Full),83,08D07F35
0.00,0,0.00,0,0,0,232,24,3.906,74,5.069,41,96,1,-7.2905296,112.7908608,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:28","Wed, 07 Oct 2020, 16:02:40",7.145,2 (Full),83,540B4D57
0.00,0,0.00,0,0,0,229,27,3.906,64,5.069,37,94,1,-7.2905048,112.7905536,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:25","Wed, 07 Oct 2020, 16:02:37",7.144,2 (Full),83,340E8FE4
0.00,0,0.00,0,0,0,226,30,3.906,67,5.069,38,94,1,-7.2904712,112.790272,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:22","Wed, 07 Oct 2020, 16:02:34",7.143,2 (Full),83,029487EE
0.00,0,0.00,0,0,0,223,33,3.906,67,5.069,38,96,1,-7.2904408,112.7899648,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:19","Wed, 07 Oct 2020, 16:02:28",7.142,2 (Full),83,A788D0C4
0.00,0,0.00,0,0,0,220,36,3.888,70,5.069,29,94,1,-7.2904144,112.789696,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:16","Wed, 07 Oct 2020, 16:02:23",7.141,2 (Full),83,A44CE0C4
0.00,0,0.00,0,0,0,217,39,3.906,70,5.069,29,94,1,-7.2903904,112.7894656,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:13","Wed, 07 Oct 2020, 16:02:20",7.140,2 (Full),83,11E4D7B7
0.00,0,0.00,0,0,0,214,42,3.906,70,5.069,36,94,1,-7.2903608,112.7892224,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:10","Wed, 07 Oct 2020, 16:02:16",7.139,2 (Full),83,645EC492
0.00,0,0.00,0,0,0,211,45,3.906,77,5.069,42,94,1,-7.290332,112.788928,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:07","Wed, 07 Oct 2020, 16:02:13",7.138,2 (Full),83,D29B352A
0.00,0,0.00,0,0,0,208,48,3.888,61,5.069,41,94,1,-7.2903024,112.7886208,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:04","Wed, 07 Oct 2020, 16:02:02",7.137,2 (Full),83,60D50469
0.00,0,0.00,0,0,0,205,51,3.906,70,5.069,42,94,1,-7.2902648,112.7883008,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:58:01","Wed, 07 Oct 2020, 16:02:00",7.136,2 (Full),83,029C87CC
0.00,0,0.00,0,0,0,202,54,3.906,70,5.069,44,94,1,-7.290228,112.787968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:58","Wed, 07 Oct 2020, 16:01:57",7.135,2 (Full),83,CEFACE75
0.00,0,0.00,0,0,0,199,57,3.906,74,5.069,42,98,1,-7.2901976,112.7876224,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:55","Wed, 07 Oct 2020, 16:01:54",7.134,2 (Full),83,B0666149
0.00,0,0.00,0,0,0,196,60,3.906,80,5.069,40,96,1,-7.2901512,112.787328,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:52","Wed, 07 Oct 2020, 16:01:51",7.133,2 (Full),83,A676051C
0.00,0,0.00,0,0,0,193,63,3.888,80,5.069,43,98,1,-7.2901056,112.787008,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:49","Wed, 07 Oct 2020, 16:01:48",7.132,2 (Full),83,392F401F
0.00,0,0.00,0,0,0,190,66,3.906,90,5.069,43,98,1,-7.2900512,112.7866624,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:46","Wed, 07 Oct 2020, 16:01:45",7.131,2 (Full),83,3192F95A
0.00,0,0.00,0,0,0,187,69,3.906,80,5.069,40,96,1,-7.2899976,112.7863424,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:43","Wed, 07 Oct 2020, 16:01:43",7.130,2 (Full),83,39F8489A
0.00,0,0.00,0,0,0,184,72,3.906,80,5.069,31,102,1,-7.2899536,112.7860608,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:40","Wed, 07 Oct 2020, 16:01:40",7.129,2 (Full),83,59E3A4B4
0.00,0,0.00,0,0,0,181,75,3.906,80,5.069,30,100,1,-7.2899096,112.7858432,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:37","Wed, 07 Oct 2020, 16:01:37",7.128,2 (Full),83,4C63A665
0.00,0,0.00,0,0,0,178,78,3.906,90,5.069,37,100,1,-7.2898496,112.7855744,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:34","Wed, 07 Oct 2020, 16:01:34",7.127,2 (Full),83,118C09ED
0.00,0,0.00,0,0,0,175,81,3.906,90,5.069,36,98,1,-7.2897952,112.7852672,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:31","Wed, 07 Oct 2020, 16:01:32",7.126,2 (Full),83,1426BED0
0.00,0,0.00,0,0,0,172,84,3.906,93,5.069,34,94,1,-7.289744,112.7850112,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:28","Wed, 07 Oct 2020, 16:01:28",7.125,2 (Full),83,59D2E43E
0.00,0,0.00,0,0,0,169,87,3.906,96,5.069,32,100,1,-7.2897016,112.7847552,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:25","Wed, 07 Oct 2020, 16:01:26",7.124,2 (Full),83,25FBB449
0.00,0,0.00,0,0,0,166,90,3.906,93,5.069,31,98,1,-7.2896616,112.784512,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:22","Wed, 07 Oct 2020, 16:01:23",7.123,2 (Full),83,AE3C813A
0.00,0,0.00,0,0,0,163,93,3.888,96,5.068,26,92,1,-7.2896336,112.7842688,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:19","Wed, 07 Oct 2020, 16:01:20",7.122,2 (Full),83,C0AFC78C
0.00,0,0.00,0,0,0,160,96,3.906,87,5.068,26,98,1,-7.2896072,112.784064,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:57:16","Wed, 07 Oct 2020, 16:01:17",7.121,2 (Full),83,BA9C7CFC
