BMS-2 Temperature (Celcius),BMS-2 SoC (%),BMS-1 Temperature (Celcius),BMS-1 SoC (%),Trip B (Km),Trip A (Km),Battery Efficiency (Km/kWh),Range Approximation (Km),Battery Voltage (mVolt),Signal Quality (%),Odometer2 (m),Odometer (Km),Vehicle Speed (Km/hr),GPS Heading (Degree),GPS VDOP,GPS HDOP,GPS Altitude (m),GPS Latitude,GPS Longitude,BMS-2 Current (Ampere),BMS-2 Voltage (Volt),BMS-1 Current (Ampere),BMS-1 Voltage (Volt),Events Group,Driver ID,RTC Log Datetime,RTC Send Datetime,Sequential ID,Frame ID (Type),Size (Bytes),CRC
0.00,0,0.00,0,0,0,188,68,4.032,58,0,5.110,0,0,2,1,3.9,-7.433492,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:02:49","Tue, 13 Oct 2020, 14:02:56",19.703,2 (Full),92,9238480F
0.00,0,0.00,0,0,0,183,73,4.032,64,0,5.110,0,0,2,1,3.9,-7.4335016,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:02:44","Tue, 13 Oct 2020, 14:02:53",19.702,2 (Full),92,6EDAECD0
0.00,0,0.00,0,0,0,178,78,4.032,67,0,5.110,0,0,2,1,4,-7.4335064,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:02:39","Tue, 13 Oct 2020, 14:02:51",19.701,2 (Full),92,029A7857
0.00,0,0.00,0,0,0,173,83,4.032,67,0,5.110,0,0,2,1,4.1,-7.4335072,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:02:34","Tue, 13 Oct 2020, 14:02:48",19.700,2 (Full),92,57E85295
0.00,0,0.00,0,0,0,168,88,4.032,67,0,5.110,0,0,2,1,4.2,-7.4335168,112.6934912,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:02:29","Tue, 13 Oct 2020, 14:02:45",19.699,2 (Full),92,38B9B242
0.00,0,0.00,0,0,0,163,93,4.032,64,0,5.110,0,0,2,1,4.4,-7.4335176,112.6934912,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:02:24","Tue, 13 Oct 2020, 14:02:40",19.698,2 (Full),92,D87F9FEA
0.00,0,0.00,0,0,0,158,98,4.032,70,0,5.110,0,0,2,1,4.5,-7.4335128,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:02:19","Tue, 13 Oct 2020, 14:02:38",19.697,2 (Full),92,873FE831
0.00,0,0.00,0,0,0,153,103,4.032,67,0,5.110,0,0,3,1,4.8,-7.433508,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:02:14","Tue, 13 Oct 2020, 14:02:32",19.696,2 (Full),92,FE69EB0A
0.00,0,0.00,0,0,0,148,108,4.032,67,0,5.110,1,0,2,1,5,-7.4335,112.6935168,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:02:09","Tue, 13 Oct 2020, 14:02:30",19.695,2 (Full),92,882A6E55
0.00,0,0.00,0,0,0,143,113,4.032,70,0,5.110,0,0,2,1,4.8,-7.4335192,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:02:04","Tue, 13 Oct 2020, 14:02:27",19.694,2 (Full),92,FBB47B26
0.00,0,0.00,0,0,0,138,118,4.032,83,0,5.110,1,0,2,1,5.2,-7.4335152,112.6935168,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:01:59","Tue, 13 Oct 2020, 14:02:25",19.693,2 (Full),92,E833D439
0.00,0,0.00,0,0,0,133,123,4.032,67,0,5.110,1,0,2,1,5.7,-7.433512,112.6935296,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:01:54","Tue, 13 Oct 2020, 14:02:21",19.692,2 (Full),92,8C17B1E9
0.00,0,0.00,0,0,0,128,128,4.032,70,0,5.110,1,0,2,1,5.4,-7.4335272,112.6935168,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:01:49","Tue, 13 Oct 2020, 14:02:19",19.691,2 (Full),92,07B3CEEB
0.00,0,0.00,0,0,0,123,133,4.032,67,0,5.110,1,0,2,1,4.4,-7.43354,112.6934912,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:01:44","Tue, 13 Oct 2020, 14:02:16",19.690,2 (Full),92,604041C1
0.00,0,0.00,0,0,0,118,138,4.032,67,0,5.110,1,0,2,1,4.3,-7.4335424,112.6934784,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:01:39","Tue, 13 Oct 2020, 14:02:13",19.689,2 (Full),92,F9FCB5EF
0.00,0,0.00,0,0,0,113,143,4.032,64,0,5.110,1,0,2,1,4,-7.4335512,112.6934784,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:01:34","Tue, 13 Oct 2020, 14:02:11",19.688,2 (Full),92,93B31C62
0.00,0,0.00,0,0,0,108,148,4.032,64,0,5.110,0,0,2,1,4,-7.4335424,112.6934784,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:01:29","Tue, 13 Oct 2020, 14:02:08",19.687,2 (Full),92,ECD380BD
0.00,0,0.00,0,0,0,103,153,4.032,64,0,5.110,0,0,2,1,4.3,-7.4335288,112.6934912,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:01:24","Tue, 13 Oct 2020, 14:02:04",19.686,2 (Full),92,5D32C558
0.00,0,0.00,0,0,0,98,158,4.032,70,0,5.110,0,0,2,1,4.5,-7.4335224,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:01:19","Tue, 13 Oct 2020, 14:01:59",19.685,2 (Full),92,9F2F8C86
0.00,0,0.00,0,0,0,93,163,4.050,74,0,5.110,0,0,2,1,3.7,-7.4335776,112.69344,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:01:14","Tue, 13 Oct 2020, 14:01:56",19.684,2 (Full),92,F7BBD348
0.00,0,0.00,0,0,0,88,168,4.014,74,0,5.110,1,0,2,1,3.4,-7.4335912,112.6934272,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:01:09","Tue, 13 Oct 2020, 14:01:54",19.683,2 (Full),92,A794B44E
0.00,0,0.00,0,0,0,83,173,4.068,58,0,5.110,1,0,2,1,3.5,-7.4335896,112.6934272,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:01:04","Tue, 13 Oct 2020, 14:01:51",19.682,2 (Full),92,9F02FB9E
0.00,0,0.00,0,0,0,78,178,4.050,70,0,5.110,3,226,2,1,3.9,-7.433576,112.69344,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:00:59","Tue, 13 Oct 2020, 14:01:49",19.681,2 (Full),92,5B72A6FA
0.00,0,0.00,0,0,0,73,183,4.068,67,0,5.110,0,0,3,2,4.1,-7.4335544,112.6934528,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:00:54","Tue, 13 Oct 2020, 14:01:46",19.680,2 (Full),92,D2DCF29F
0.00,0,0.00,0,0,0,68,188,4.014,0,0,5.110,0,0,3,2,4,-7.4335576,112.6934528,0.00,0.00,0.00,0.00,0000000000000001,NONE,"Tue, 13 Oct 2020, 14:00:49","Tue, 13 Oct 2020, 14:01:43",19.679,2 (Full),92,7CA2E37F
0.00,0,0.00,0,0,0,63,193,4.050,0,0,5.110,0,0,3,2,3.8,-7.4335688,112.69344,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:00:44","Tue, 13 Oct 2020, 14:01:37",19.678,2 (Full),92,1A731EE3
0.00,0,0.00,0,0,0,58,198,4.050,0,0,5.110,0,0,2,1,3.9,-7.4335616,112.69344,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:00:39","Tue, 13 Oct 2020, 14:01:34",19.677,2 (Full),92,90C39B32
0.00,0,0.00,0,0,0,53,203,4.014,74,0,5.110,0,0,2,1,3.9,-7.43356,112.6934528,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:00:34","Tue, 13 Oct 2020, 14:01:32",19.676,2 (Full),92,ECE3AE48
0.00,0,0.00,0,0,0,48,208,4.032,74,0,5.110,0,0,3,3,4.1,-7.433552,112.6934528,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:00:29","Tue, 13 Oct 2020, 14:01:26",19.675,2 (Full),92,655F7001
0.00,0,0.00,0,0,0,43,213,4.032,74,0,5.110,0,0,3,3,4.1,-7.433548,112.6934528,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:00:24","Tue, 13 Oct 2020, 14:01:20",19.674,2 (Full),92,463A47D3
0.00,0,0.00,0,0,0,38,218,4.032,74,0,5.110,0,0,3,3,4.2,-7.4335464,112.6934784,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:00:19","Tue, 13 Oct 2020, 14:01:17",19.673,2 (Full),92,CF651EDC
0.00,0,0.00,0,0,0,33,223,4.032,74,0,5.110,0,0,2,1,4.3,-7.433544,112.6934784,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:00:14","Tue, 13 Oct 2020, 14:01:14",19.672,2 (Full),92,602B2ACD
0.00,0,0.00,0,0,0,28,228,4.032,74,0,5.110,0,0,2,1,4.4,-7.4335408,112.6934784,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:00:09","Tue, 13 Oct 2020, 14:00:10",19.671,2 (Full),92,6ECC724C
0.00,0,0.00,0,0,0,23,233,4.032,67,0,5.110,0,0,2,1,4.5,-7.4335408,112.6934784,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 14:00:04","Tue, 13 Oct 2020, 14:00:04",19.670,2 (Full),92,90F1B891
0.00,0,0.00,0,0,0,18,238,4.032,70,0,5.110,0,0,2,1,4.6,-7.4335464,112.6934912,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:59:59","Tue, 13 Oct 2020, 14:00:00",19.669,2 (Full),92,2DD8D1E3
0.00,0,0.00,0,0,0,13,243,4.032,64,0,5.110,0,0,2,1,4.9,-7.433552,112.6934912,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:59:54","Tue, 13 Oct 2020, 13:59:55",19.668,2 (Full),92,F57DB520
0.00,0,0.00,0,0,0,8,248,4.032,67,0,5.110,0,0,3,3,5.1,-7.4335592,112.6934912,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:59:49","Tue, 13 Oct 2020, 13:59:50",19.667,2 (Full),92,45090400
0.00,0,0.00,0,0,0,3,253,4.032,67,0,5.110,0,0,4,2,4.6,-7.43356,112.6934784,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:59:44","Tue, 13 Oct 2020, 13:59:45",19.666,2 (Full),92,51B62C9D
0.00,0,0.00,0,0,0,254,2,4.050,64,0,5.110,0,0,3,2,4.6,-7.4335632,112.6934784,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:59:39","Tue, 13 Oct 2020, 13:59:40",19.665,2 (Full),92,E45B570E
0.00,0,0.00,0,0,0,249,7,4.050,67,0,5.110,0,0,3,2,4.5,-7.433576,112.6934784,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:59:34","Tue, 13 Oct 2020, 13:59:34",19.664,2 (Full),92,810EF19B
0.00,0,0.00,0,0,0,244,12,4.032,64,0,5.110,0,0,3,2,4.7,-7.4335776,112.6934784,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:59:29","Tue, 13 Oct 2020, 13:59:30",19.663,2 (Full),92,8C324FA3
0.00,0,0.00,0,0,0,239,17,4.032,67,0,5.110,0,0,3,2,4.9,-7.433572,112.6934912,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:59:24","Tue, 13 Oct 2020, 13:59:24",19.662,2 (Full),92,09C0DB7C
0.00,0,0.00,0,0,0,234,22,4.032,67,0,5.110,1,0,3,2,5,-7.4335744,112.6934912,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:59:19","Tue, 13 Oct 2020, 13:59:20",19.661,2 (Full),92,BC7EC161
0.00,0,0.00,0,0,0,229,27,4.032,61,0,5.110,0,0,3,2,5.4,-7.4335704,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:59:14","Tue, 13 Oct 2020, 13:59:16",19.660,2 (Full),92,059984D3
0.00,0,0.00,0,0,0,224,32,4.050,61,0,5.110,0,0,3,2,5.5,-7.433576,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:59:09","Tue, 13 Oct 2020, 13:59:13",19.659,2 (Full),92,5A70FDA5
0.00,0,0.00,0,0,0,219,37,4.032,64,0,5.110,0,0,3,2,5.5,-7.4335848,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:59:04","Tue, 13 Oct 2020, 13:59:08",19.658,2 (Full),92,3BD1BAE0
0.00,0,0.00,0,0,0,214,42,4.032,64,0,5.110,0,0,3,2,5.7,-7.4335856,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:58:59","Tue, 13 Oct 2020, 13:59:06",19.657,2 (Full),92,0C38D453
0.00,0,0.00,0,0,0,209,47,4.032,64,0,5.110,1,0,3,2,5.8,-7.4335896,112.6934912,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:58:54","Tue, 13 Oct 2020, 13:58:55",19.656,2 (Full),92,D5054E0C
0.00,0,0.00,0,0,0,204,52,4.050,67,0,5.110,0,0,3,2,6.1,-7.43358,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:58:49","Tue, 13 Oct 2020, 13:58:50",19.655,2 (Full),92,857B5F52
0.00,0,0.00,0,0,0,199,57,4.050,74,0,5.110,0,0,4,2,6.2,-7.4335712,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:58:44","Tue, 13 Oct 2020, 13:58:44",19.654,2 (Full),92,A01F695B
0.00,0,0.00,0,0,0,194,62,4.032,80,0,5.110,0,0,3,2,6.3,-7.4335512,112.6935168,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:58:39","Tue, 13 Oct 2020, 13:58:40",19.653,2 (Full),92,951D2818
0.00,0,0.00,0,0,0,189,67,4.032,77,0,5.110,0,0,4,2,6.3,-7.4335568,112.6935168,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:58:34","Tue, 13 Oct 2020, 13:58:37",19.652,2 (Full),92,F4ED333B
0.00,0,0.00,0,0,0,184,72,4.032,77,0,5.110,0,0,3,2,6,-7.4335672,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:58:29","Tue, 13 Oct 2020, 13:58:30",19.651,2 (Full),92,68724665
0.00,0,0.00,0,0,0,179,77,4.032,70,0,5.110,0,0,3,2,6.3,-7.433564,112.6935168,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:58:24","Tue, 13 Oct 2020, 13:58:25",19.650,2 (Full),92,10387610
0.00,0,0.00,0,0,0,174,82,4.032,77,0,5.110,0,0,3,2,6.3,-7.4335616,112.6935168,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:58:19","Tue, 13 Oct 2020, 13:58:19",19.649,2 (Full),92,A5C1AFE6
0.00,0,0.00,0,0,0,169,87,4.050,74,0,5.110,0,0,3,2,6.5,-7.4335488,112.6935296,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:58:14","Tue, 13 Oct 2020, 13:58:15",19.648,2 (Full),92,639DB20F
0.00,0,0.00,0,0,0,164,92,4.050,74,0,5.110,1,0,3,2,6.5,-7.4335416,112.6935296,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:58:09","Tue, 13 Oct 2020, 13:58:09",19.647,2 (Full),92,27DB1604
0.00,0,0.00,0,0,0,159,97,4.032,67,0,5.110,0,0,3,2,6.5,-7.4335288,112.6935296,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:58:04","Tue, 13 Oct 2020, 13:58:04",19.646,2 (Full),92,2D70A334
0.00,0,0.00,0,0,0,154,102,4.050,80,0,5.110,0,0,4,2,6.5,-7.4335328,112.6935552,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:57:59","Tue, 13 Oct 2020, 13:58:00",19.645,2 (Full),92,C2529AB8
0.00,0,0.00,0,0,0,149,107,4.032,80,0,5.110,0,0,4,2,6.4,-7.4335336,112.6935552,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:57:54","Tue, 13 Oct 2020, 13:57:55",19.644,2 (Full),92,9E73BE68
0.00,0,0.00,0,0,0,144,112,4.032,80,0,5.110,0,0,4,2,6.3,-7.4335312,112.6935552,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:57:49","Tue, 13 Oct 2020, 13:57:49",19.643,2 (Full),92,0A9AEBFF
0.00,0,0.00,0,0,0,139,117,4.032,83,0,5.110,0,0,4,2,6.1,-7.433532,112.6935552,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:57:44","Tue, 13 Oct 2020, 13:57:45",19.642,2 (Full),92,51344F77
0.00,0,0.00,0,0,0,134,122,4.050,74,0,5.110,0,0,4,2,6.1,-7.433532,112.6935552,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:57:39","Tue, 13 Oct 2020, 13:57:40",19.641,2 (Full),92,5E6C533B
0.00,0,0.00,0,0,0,129,127,4.050,74,0,5.110,0,0,4,2,6.2,-7.433524,112.693568,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:57:34","Tue, 13 Oct 2020, 13:57:35",19.640,2 (Full),92,80BE73E8
0.00,0,0.00,0,0,0,124,132,4.032,70,0,5.110,1,0,4,2,6.3,-7.4335248,112.693568,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:57:29","Tue, 13 Oct 2020, 13:57:29",19.639,2 (Full),92,D0829D6C
0.00,0,0.00,0,0,0,119,137,4.050,70,0,5.110,0,0,4,2,6.3,-7.4335256,112.693568,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:57:24","Tue, 13 Oct 2020, 13:57:25",19.638,2 (Full),92,2A4328CB
0.00,0,0.00,0,0,0,114,142,4.032,70,0,5.110,0,0,4,2,6.3,-7.4335256,112.693568,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:57:19","Tue, 13 Oct 2020, 13:57:20",19.637,2 (Full),92,68BE8923
0.00,0,0.00,0,0,0,109,147,4.032,67,0,5.110,0,0,4,2,5.5,-7.4335472,112.6935168,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:57:14","Tue, 13 Oct 2020, 13:57:15",19.636,2 (Full),92,7107C932
0.00,0,0.00,0,0,0,104,152,4.032,70,0,5.110,0,0,4,2,4.9,-7.433552,112.693504,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:57:09","Tue, 13 Oct 2020, 13:57:09",19.635,2 (Full),92,F4297868
0.00,0,0.00,0,0,0,99,157,4.032,77,0,5.110,0,0,4,2,4.9,-7.4335448,112.6935168,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:57:04","Tue, 13 Oct 2020, 13:57:06",19.634,2 (Full),92,4043CBE0
0.00,0,0.00,0,0,0,94,162,4.050,74,0,5.110,0,0,4,2,5.2,-7.4335272,112.6935296,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:56:59","Tue, 13 Oct 2020, 13:57:03",19.633,2 (Full),92,E899468B
0.00,0,0.00,0,0,0,89,167,4.032,77,0,5.110,0,0,4,2,5.1,-7.4335184,112.6935296,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:56:54","Tue, 13 Oct 2020, 13:57:00",19.632,2 (Full),92,4BDE9C88
0.00,0,0.00,0,0,0,84,172,4.032,83,0,5.110,0,0,4,2,4.9,-7.4335168,112.6935296,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:56:49","Tue, 13 Oct 2020, 13:56:58",19.631,2 (Full),92,3C53DE8D
0.00,0,0.00,0,0,0,79,177,4.050,77,0,5.110,0,0,4,2,4.9,-7.4335104,112.6935296,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:56:44","Tue, 13 Oct 2020, 13:56:55",19.630,2 (Full),92,8975C513
0.00,0,0.00,0,0,0,74,182,4.032,77,0,5.110,0,0,4,2,5,-7.433512,112.6935296,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:56:39","Tue, 13 Oct 2020, 13:56:53",19.629,2 (Full),92,8C452FD7
0.00,0,0.00,0,0,0,69,187,4.032,77,0,5.110,2,0,4,2,5,-7.433508,112.6935552,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:56:34","Tue, 13 Oct 2020, 13:56:47",19.628,2 (Full),92,4B975D6A
0.00,0,0.00,0,0,0,64,192,4.032,83,0,5.110,1,0,4,2,5.3,-7.4335344,112.6935296,0.00,0.00,0.00,0.00,0000000000000000,NONE,"Tue, 13 Oct 2020, 13:56:29","Tue, 13 Oct 2020, 13:56:33",19.627,2 (Full),92,CE10F2A5
